Gene stable ID,Drosophila melanogaster - (Fruit fly) gene name,Drosophila melanogaster - (Fruit fly) gene stable ID,"Drosophila melanogaster - (Fruit fly) orthology confidence [0 low, 1 high]",Drosophila melanogaster - (Fruit fly) homology type
LOC4815223,CG12057,FBgn0030098,1,ortholog_one2one
LOC6900005,CG13051,FBgn0040799,1,ortholog_one2many
LOC6897577,CG13658,FBgn0039315,1,ortholog_many2many
LOC6897577,CG31300,FBgn0051300,1,ortholog_many2many
LOC6897577,CG31104,FBgn0051104,1,ortholog_many2many
LOC6897577,CG11893,FBgn0039316,1,ortholog_many2many
LOC4802998,CG8159,FBgn0037619,1,ortholog_one2one
LOC4800498,Gycalpha99B,FBgn0013972,1,ortholog_one2one
LOC4803714,Prosbeta5R1,FBgn0034842,1,ortholog_one2one
LOC4802131,Pnn,FBgn0037737,0,ortholog_one2one
LOC6899288,CG15638,FBgn0028943,1,ortholog_one2one
LOC6896662,CG15561,FBgn0039829,1,ortholog_one2one
LOC4805661,Pex11ab,FBgn0034058,1,ortholog_one2one
LOC6903759,Ance,FBgn0012037,0,ortholog_one2many
LOC4814916,Sptr,FBgn0014032,1,ortholog_one2one
LOC6899081,Jhedup,FBgn0034076,1,ortholog_one2many
LOC4805367,Sardh,FBgn0034276,1,ortholog_one2one
LOC4802622,CG11964,FBgn0037644,1,ortholog_one2one
LOC4818065,Chrac-14,FBgn0043002,1,ortholog_one2one
LOC6898790,GstT2,FBgn0050005,1,ortholog_one2one
LOC4801719,shps,FBgn0286199,1,ortholog_one2one
LOC117183915,lft,FBgn0032230,0,ortholog_one2one
LOC4814696,Myo10A,FBgn0263705,1,ortholog_one2one
LOC6899211,HP6,FBgn0031613,0,ortholog_one2one
LOC6901560,AP-1gamma,FBgn0030089,1,ortholog_one2one
LOC4805220,Oatp58Db,FBgn0034715,1,ortholog_one2one
LOC4813136,CG6983,FBgn0035896,1,ortholog_one2one
LOC13036450,CG42795,FBgn0261928,1,ortholog_one2one
LOC4815310,CG4955,FBgn0030814,0,ortholog_one2many
LOC6897508,CG10752,FBgn0036325,0,ortholog_one2one
LOC6900792,CG7408,FBgn0036765,1,ortholog_one2one
LOC6902024,CG12395,FBgn0030722,0,ortholog_one2one
LOC6897558,Fip1,FBgn0037255,1,ortholog_one2one
LOC4817464,Pka-C1,FBgn0000273,1,ortholog_one2one
LOC6898371,CG5756,FBgn0034301,1,ortholog_one2one
LOC4805477,CG8468,FBgn0033913,1,ortholog_one2one
LOC4800321,CG15547,FBgn0039809,1,ortholog_one2one
LOC4803068,trem,FBgn0038767,0,ortholog_one2one
LOC4802974,CG3014,FBgn0037519,1,ortholog_one2one
LOC4813308,CG11267,FBgn0036334,1,ortholog_one2one
LOC4803791,CG7848,FBgn0034127,1,ortholog_one2one
LOC4800999,ATPsyngamma,FBgn0020235,1,ortholog_one2one
LOC6900338,CG42570,FBgn0260776,1,ortholog_one2one
LOC4813252,Faa,FBgn0016013,1,ortholog_one2one
LOC6900342,CG42729,FBgn0261682,1,ortholog_one2one
LOC4803100,Cp190,FBgn0000283,1,ortholog_one2one
LOC4814644,CG12065,FBgn0030052,0,ortholog_one2one
LOC4811774,Tdg,FBgn0026869,1,ortholog_one2one
LOC4801072,Dph2,FBgn0038272,1,ortholog_one2one
LOC6902274,Rab21,FBgn0039966,0,ortholog_one2one
LOC4816380,CG13086,FBgn0032770,1,ortholog_one2one
LOC4817528,CG15362,FBgn0031378,0,ortholog_one2one
LOC4805058,Jon44E,FBgn0001285,1,ortholog_one2one
LOC4814095,Nmt,FBgn0020392,1,ortholog_one2one
LOC4812096,E(bx),FBgn0000541,0,ortholog_one2one
LOC4812745,CG3088,FBgn0036015,1,ortholog_one2one
LOC4801224,orb,FBgn0004882,1,ortholog_one2one
LOC4814491,r,FBgn0003189,0,ortholog_one2one
LOC6902606,nompB,FBgn0016919,0,ortholog_one2one
LOC4817563,Or33c,FBgn0026390,1,ortholog_one2one
LOC4817815,scat,FBgn0011232,1,ortholog_one2one
LOC4805660,CG8320,FBgn0034059,1,ortholog_one2one
LOC4816519,okr,FBgn0002989,1,ortholog_one2one
LOC4813052,SCOT,FBgn0035298,1,ortholog_one2one
LOC4802164,Ms,FBgn0011581,1,ortholog_one2one
LOC6900295,Spc105R,FBgn0037025,1,ortholog_one2many
LOC4814777,Antdh,FBgn0026268,1,ortholog_one2one
LOC4811785,Gapdh2,FBgn0001092,0,ortholog_one2many
LOC4811785,Gapdh1,FBgn0001091,0,ortholog_one2many
LOC4802193,dysf,FBgn0039411,1,ortholog_one2one
LOC6901018,CrebB,FBgn0265784,1,ortholog_one2one
LOC6896700,ND-18,FBgn0031021,0,ortholog_one2many
LOC4816779,CG34109,FBgn0083945,1,ortholog_one2one
LOC4805241,LBR,FBgn0034657,1,ortholog_one2one
LOC6898861,CG30283,FBgn0260477,0,ortholog_one2many
LOC6898861,CG33226,FBgn0069056,0,ortholog_one2many
LOC6898861,CG30287,FBgn0050287,0,ortholog_one2many
LOC6902079,Mur2B,FBgn0025390,1,ortholog_one2one
LOC4804314,yki,FBgn0034970,1,ortholog_one2one
LOC4804074,Ir56a,FBgn0050125,1,ortholog_one2one
LOC4800311,wts,FBgn0011739,1,ortholog_one2one
LOC4801750,Epp,FBgn0039137,1,ortholog_one2one
LOC4802055,CG1236,FBgn0037370,1,ortholog_one2one
LOC4801724,CG14854,FBgn0038238,1,ortholog_one2one
LOC4812480,CG11426,FBgn0037166,1,ortholog_one2one
LOC6900114,CG33493,FBgn0053493,1,ortholog_one2one
LOC117184266,CG4596,FBgn0037849,0,ortholog_one2many
LOC6902831,CG33635,FBgn0053635,1,ortholog_one2one
LOC4815978,Cdc7,FBgn0028360,1,ortholog_one2one
LOC4813979,Edc3,FBgn0036735,0,ortholog_one2one
LOC117183218,Herc4,FBgn0035207,0,ortholog_one2many
LOC4815970,Cyp4s3,FBgn0030615,1,ortholog_one2one
LOC13036414,CG15382,FBgn0031393,1,ortholog_one2one
LOC4812637,Ack,FBgn0028484,1,ortholog_one2one
LOC4814719,CG43155,FBgn0262685,0,ortholog_many2many
LOC4812246,CG3552,FBgn0035999,1,ortholog_one2one
LOC4817192,Sidpn,FBgn0032741,1,ortholog_one2one
LOC4812610,CG13054,FBgn0036584,1,ortholog_one2one
LOC4813383,CG6685,FBgn0036062,1,ortholog_one2one
LOC4813511,CG17249,FBgn0035249,1,ortholog_one2one
LOC6896886,CG34347,FBgn0085376,1,ortholog_one2one
LOC4813007,Cat,FBgn0000261,1,ortholog_one2one
LOC6900944,CG8012,FBgn0040832,1,ortholog_one2one
LOC13036322,CG8209,FBgn0035830,0,ortholog_one2many
LOC117183732,AOX1,FBgn0267408,1,ortholog_one2many
LOC6898221,List,FBgn0034381,1,ortholog_one2one
GeneID_44805051,mt:CoI,FBgn0013674,0,ortholog_one2many
LOC6902665,CG18563,FBgn0032639,0,ortholog_many2many
LOC6902665,CG14990,FBgn0035496,0,ortholog_many2many
LOC6902665,SPH93,FBgn0032638,0,ortholog_many2many
LOC6902665,CG18478,FBgn0028517,0,ortholog_many2many
LOC6902665,CG3117,FBgn0031471,0,ortholog_many2many
LOC6902665,CG31827,FBgn0051827,0,ortholog_many2many
LOC6901321,ssp7,FBgn0052667,1,ortholog_one2one
LOC4817179,slp1,FBgn0003430,1,ortholog_one2one
LOC4817809,galectin,FBgn0031213,1,ortholog_one2one
LOC4800800,CG14903,FBgn0038446,1,ortholog_one2one
LOC4812393,l(3)72Dr,FBgn0263608,1,ortholog_one2one
LOC4803398,eIF6,FBgn0034915,1,ortholog_one2one
LOC4818176,Sec61alpha,FBgn0086357,1,ortholog_one2one
LOC4802004,sqd,FBgn0263396,1,ortholog_one2one
LOC4815271,CG9164,FBgn0030634,1,ortholog_one2one
LOC4801668,CG34376,FBgn0085405,1,ortholog_one2one
LOC4805527,Rbpn-5,FBgn0034585,1,ortholog_one2one
LOC4801797,beta-PheRS,FBgn0039175,0,ortholog_one2one
LOC6898464,CG5877,FBgn0030625,0,ortholog_one2one
LOC4812135,CG13917,FBgn0035237,1,ortholog_one2one
LOC4805357,CG8414,FBgn0034073,1,ortholog_one2one
LOC6902884,CG12078,FBgn0035426,0,ortholog_one2one
LOC4816589,CG9961,FBgn0031451,1,ortholog_one2one
LOC4816777,CG8119,FBgn0030664,0,ortholog_one2many
LOC4805681,Acp53Ea,FBgn0015584,1,ortholog_one2one
LOC4816376,Bem46,FBgn0025109,1,ortholog_one2one
LOC4812897,Wbp2,FBgn0036318,1,ortholog_one2one
LOC4812668,CG1265,FBgn0035517,1,ortholog_one2one
LOC6896756,MtnF,FBgn0262858,1,ortholog_one2one
LOC6897807,Tim17b,FBgn0263977,0,ortholog_one2one
LOC4816218,CG13962,FBgn0032824,0,ortholog_one2one
LOC4804923,Coop,FBgn0263240,1,ortholog_one2one
LOC4801685,CG7362,FBgn0038258,0,ortholog_one2many
LOC4801685,CG7069,FBgn0038952,1,ortholog_one2many
LOC4814967,CG14424,FBgn0025644,1,ortholog_one2one
LOC6896741,CG15530,FBgn0039752,1,ortholog_one2one
LOC6897938,ZnT86D,FBgn0037875,1,ortholog_one2one
LOC4813737,CG13728,FBgn0036716,1,ortholog_one2one
LOC117183991,CG13771,FBgn0031844,0,ortholog_one2many
LOC4801247,TTLL6B,FBgn0039501,1,ortholog_one2one
LOC117184479,CG7252,FBgn0036226,0,ortholog_one2many
LOC6897698,LpR1,FBgn0066101,1,ortholog_one2one
LOC4803530,CG3803,FBgn0034938,1,ortholog_one2one
LOC4816939,CG13114,FBgn0032127,1,ortholog_one2one
LOC4813099,CG14125,FBgn0036232,1,ortholog_one2one
LOC4813637,Dpy-30L2,FBgn0035491,1,ortholog_one2one
LOC4817569,RpL27A,FBgn0285948,1,ortholog_one2one
LOC6902043,CG15930,FBgn0029754,0,ortholog_one2one
LOC4817377,nAChRbeta3,FBgn0031261,1,ortholog_one2one
LOC4813180,Zip71B,FBgn0036461,1,ortholog_one2one
LOC6897337,p38a,FBgn0015765,1,ortholog_one2one
LOC4802412,CG6654,FBgn0038301,1,ortholog_one2one
LOC4813296,Ube3a,FBgn0061469,1,ortholog_one2one
LOC26532514,CG15459,FBgn0031108,1,ortholog_one2one
LOC4800686,CG5003,FBgn0039554,1,ortholog_one2one
LOC4812455,Tcs3,FBgn0283681,1,ortholog_one2one
LOC6900592,CG9040,FBgn0036394,1,ortholog_one2one
LOC4804937,fra,FBgn0011592,1,ortholog_one2one
LOC117185101,CG18281,FBgn0037003,1,ortholog_one2many
LOC117185101,CG17637,FBgn0037004,1,ortholog_one2many
LOC4803175,cdm,FBgn0261532,1,ortholog_one2one
LOC4816014,dx,FBgn0000524,1,ortholog_one2one
LOC4813970,CG33969,FBgn0053969,1,ortholog_one2one
LOC4803536,Nup54,FBgn0033737,1,ortholog_one2one
LOC4805627,CG11406,FBgn0034990,1,ortholog_one2one
LOC4817811,Cul2,FBgn0032956,1,ortholog_one2one
LOC4812813,Cpr67Fb,FBgn0036110,1,ortholog_one2one
LOC4804677,Smurf,FBgn0029006,0,ortholog_one2one
LOC4805645,CG13230,FBgn0040764,1,ortholog_one2one
LOC4802149,CG13615,FBgn0039199,1,ortholog_one2one
LOC4815062,RunxB,FBgn0259162,1,ortholog_one2one
LOC4812467,ash1,FBgn0005386,1,ortholog_one2one
LOC4814146,aay,FBgn0023129,1,ortholog_one2one
LOC4812300,CG14456,FBgn0037176,1,ortholog_one2one
LOC4813097,CG10581,FBgn0037046,1,ortholog_one2one
LOC4804413,CG13443,FBgn0034548,1,ortholog_one2one
LOC4802610,CG3916,FBgn0038003,1,ortholog_one2one
LOC4816412,Polr2C,FBgn0026373,1,ortholog_one2one
LOC6903708,RpS19a,FBgn0010412,0,ortholog_one2many
LOC6898819,Oatp58Da,FBgn0050277,1,ortholog_one2one
LOC4812692,CG8329,FBgn0036022,1,ortholog_one2many
LOC4802937,CG10053,FBgn0037490,1,ortholog_one2one
LOC4812299,CG32204,FBgn0052204,1,ortholog_one2one
LOC4814420,Pgd,FBgn0004654,1,ortholog_one2one
LOC6897692,CG14354,FBgn0039376,1,ortholog_one2one
LOC4804370,Pepck2,FBgn0034356,1,ortholog_one2one
LOC6899672,AlkB,FBgn0065035,0,ortholog_one2many
LOC6903187,Mul1,FBgn0035483,0,ortholog_one2many
LOC4800526,Not10,FBgn0260444,1,ortholog_one2one
LOC6899287,wkd,FBgn0037917,1,ortholog_one2one
LOC6902568,CG9663,FBgn0031516,0,ortholog_one2one
LOC4801228,Rad60,FBgn0039065,1,ortholog_one2one
LOC4811738,abo,FBgn0000018,1,ortholog_one2one
LOC4804815,PIG-O,FBgn0034346,1,ortholog_one2one
LOC6902756,CG5265,FBgn0038486,0,ortholog_one2many
LOC6902756,CRAT,FBgn0037440,0,ortholog_one2many
LOC6897137,Adgf-C,FBgn0038173,1,ortholog_one2one
LOC6901020,Nt5b,FBgn0052549,1,ortholog_one2one
LOC6900330,CG33703,FBgn0053703,1,ortholog_one2one
LOC4803682,CG8858,FBgn0033698,1,ortholog_one2one
LOC6903152,ds,FBgn0284247,1,ortholog_one2one
LOC4814140,CG32320,FBgn0052320,1,ortholog_one2one
LOC6901938,CG15765,FBgn0029814,1,ortholog_one2one
LOC6900528,Adk2,FBgn0036337,1,ortholog_one2one
LOC6902185,Atx-1,FBgn0029907,1,ortholog_one2one
LOC117184105,Ufd4,FBgn0032208,0,ortholog_one2one
LOC4811755,CG15719,FBgn0030440,1,ortholog_one2one
LOC4802973,CG18747,FBgn0042104,1,ortholog_one2one
LOC6901431,CG34300,FBgn0085329,0,ortholog_one2one
LOC4804902,HisT,FBgn0033196,1,ortholog_one2one
LOC4804437,qsm,FBgn0028622,1,ortholog_one2one
LOC4803082,CG4462,FBgn0038752,1,ortholog_one2one
LOC6904037,Cox17,FBgn0030610,0,ortholog_one2many
LOC4802318,spn-E,FBgn0003483,1,ortholog_one2one
LOC4802764,TwdlF,FBgn0037224,1,ortholog_one2one
LOC6898096,vimar,FBgn0022960,1,ortholog_one2one
LOC4805495,CG13532,FBgn0034788,1,ortholog_one2one
LOC117184528,Snp,FBgn0265192,0,ortholog_one2many
LOC6900444,Est-P,FBgn0000594,1,ortholog_many2many
LOC6900444,Est-6,FBgn0000592,1,ortholog_many2many
LOC4817787,pkaap,FBgn0040079,1,ortholog_one2one
LOC6898134,CG34217,FBgn0085246,1,ortholog_one2one
LOC4817891,CG17378,FBgn0031858,0,ortholog_one2one
LOC4817374,CG2816,FBgn0031564,1,ortholog_one2one
LOC4813239,Lcp65Aa,FBgn0020645,1,ortholog_one2one
LOC4812530,RpS9,FBgn0010408,1,ortholog_one2one
LOC6901468,CG4686,FBgn0038739,0,ortholog_many2many
LOC6901468,CG42395,FBgn0259741,0,ortholog_many2many
LOC6903397,Prosalpha4T1,FBgn0265606,0,ortholog_many2many
LOC6903397,Prosalpha4,FBgn0004066,0,ortholog_many2many
LOC4817184,Herp,FBgn0031950,1,ortholog_one2one
LOC4817927,CG15279,FBgn0028886,1,ortholog_one2many
LOC4817722,CG4278,FBgn0014092,1,ortholog_one2one
LOC4816391,CG12448,FBgn0028857,0,ortholog_one2one
LOC4802725,CG3744,FBgn0039240,0,ortholog_one2one
LOC4804026,Nup44A,FBgn0033247,1,ortholog_one2one
LOC4804646,CG7798,FBgn0034092,1,ortholog_one2one
LOC4813662,Hsp110,FBgn0026418,1,ortholog_one2one
LOC4817283,CG31957,FBgn0051957,1,ortholog_one2one
LOC4817252,Nup160,FBgn0262647,1,ortholog_one2one
LOC4814940,CG14417,FBgn0040353,1,ortholog_one2one
LOC4817023,FASN2,FBgn0042627,1,ortholog_one2one
LOC4804897,CG30495,FBgn0050495,1,ortholog_one2one
LOC6901832,CG43736,FBgn0263993,1,ortholog_one2one
LOC4804221,CG3732,FBgn0034750,1,ortholog_one2one
LOC4817220,CG10428,FBgn0032724,1,ortholog_one2one
LOC26532676,His4:CG33893,FBgn0053893,1,ortholog_one2one
LOC4813360,CG32277,FBgn0052277,1,ortholog_one2one
LOC5495518,Tsp42Eb,FBgn0042086,1,ortholog_one2many
LOC5495518,CG30160,FBgn0050160,1,ortholog_one2many
LOC4802624,osk,FBgn0003015,1,ortholog_one2one
LOC4811950,CG14834,FBgn0035768,1,ortholog_one2one
LOC6902678,beat-Ic,FBgn0028644,0,ortholog_one2one
LOC4815722,RPA3,FBgn0288833,0,ortholog_one2one
LOC4813722,CG13924,FBgn0035286,1,ortholog_one2one
LOC4804618,lov,FBgn0266129,1,ortholog_one2one
LOC4813582,CG12024,FBgn0035283,1,ortholog_one2one
LOC4804036,lig,FBgn0020279,1,ortholog_one2one
LOC6897333,Hsp68,FBgn0001230,0,ortholog_one2many
LOC117183270,CG31510,FBgn0051510,1,ortholog_one2one
LOC4804619,Ebp,FBgn0004181,1,ortholog_one2one
LOC4800990,Idh3b,FBgn0038922,1,ortholog_one2one
LOC4804008,CG8093,FBgn0033999,1,ortholog_one2one
LOC4802800,Kyat,FBgn0037955,1,ortholog_one2one
LOC4803524,SERCA,FBgn0263006,1,ortholog_one2one
LOC4815274,Gbeta5,FBgn0030011,1,ortholog_one2one
LOC4817566,CG15443,FBgn0031609,1,ortholog_one2one
LOC4811677,Rhp,FBgn0026374,0,ortholog_one2one
LOC6896958,CG17271,FBgn0038829,1,ortholog_one2one
LOC6898061,Or49a,FBgn0033727,0,ortholog_one2many
LOC4803834,CG30269,FBgn0050269,1,ortholog_one2one
LOC4804725,CG13216,FBgn0033591,1,ortholog_one2one
LOC117184111,CG5554,FBgn0034914,0,ortholog_one2many
LOC4813766,Prp3,FBgn0036915,1,ortholog_one2one
LOC4801238,mrt,FBgn0039507,1,ortholog_one2one
LOC6900284,CG5078,FBgn0037005,1,ortholog_one2one
LOC6901385,rudhira,FBgn0266019,1,ortholog_one2one
LOC4812558,Shal,FBgn0005564,1,ortholog_one2one
LOC4812921,Patj,FBgn0067864,1,ortholog_one2many
LOC4804021,nito,FBgn0027548,1,ortholog_one2one
LOC6901386,CkIIbeta,FBgn0000259,1,ortholog_one2one
LOC6898570,tapas,FBgn0027529,1,ortholog_one2one
LOC6903424,CG6788,FBgn0030880,0,ortholog_one2many
LOC4816110,CG13102,FBgn0032088,1,ortholog_one2one
LOC4812409,MTF-1,FBgn0040305,1,ortholog_one2one
LOC6901558,Bap111,FBgn0030093,1,ortholog_one2one
LOC4804513,Myd88,FBgn0033402,1,ortholog_one2one
LOC4817665,CG5674,FBgn0032656,1,ortholog_one2one
LOC26533994,CG5245,FBgn0038047,0,ortholog_one2many
LOC4805668,Ars2,FBgn0033062,1,ortholog_one2one
LOC4805214,Gp150,FBgn0013272,1,ortholog_one2one
LOC6899649,Ranbp16,FBgn0053180,0,ortholog_one2one
LOC4802589,GCC185,FBgn0037979,1,ortholog_one2one
LOC4803832,CG30273,FBgn0050273,1,ortholog_one2one
LOC6902295,CG8097,FBgn0030660,1,ortholog_one2many
LOC6897436,Atu,FBgn0019637,1,ortholog_one2one
LOC4816285,TM9SF4,FBgn0028541,1,ortholog_one2one
LOC4817121,Reph,FBgn0021800,1,ortholog_one2one
LOC6901415,CG10996,FBgn0030525,0,ortholog_one2one
LOC4817960,CG13693,FBgn0031235,1,ortholog_one2one
LOC4817534,CG15353,FBgn0040718,1,ortholog_one2one
LOC4814872,CAH3,FBgn0030056,1,ortholog_one2one
LOC4802840,Blm,FBgn0002906,1,ortholog_one2one
LOC4800512,Prp18,FBgn0027784,1,ortholog_one2one
LOC6897761,CG33725,FBgn0053725,0,ortholog_one2many
LOC4818078,CG14015,FBgn0031716,1,ortholog_one2one
LOC4817701,beat-IIIb,FBgn0053179,0,ortholog_one2one
LOC6902709,Ance,FBgn0012037,1,ortholog_one2many
LOC26532346,CG3955,FBgn0033793,1,ortholog_one2one
LOC6897505,CG4907,FBgn0039010,0,ortholog_many2many
LOC6897505,CG13978,FBgn0039518,0,ortholog_many2many
LOC6902107,Rpp21,FBgn0053082,1,ortholog_one2one
LOC4814759,eIF2alpha,FBgn0261609,1,ortholog_one2one
LOC6898636,CG42663,FBgn0261545,1,ortholog_one2one
LOC4812437,lark,FBgn0011640,1,ortholog_one2one
LOC4813658,CG10467,FBgn0035679,1,ortholog_one2one
LOC6899092,resilin,FBgn0034157,0,ortholog_one2one
LOC4801709,CG15864,FBgn0040528,0,ortholog_one2many
LOC4801709,CG18749,FBgn0042182,0,ortholog_one2many
LOC4817542,dpr3,FBgn0053516,1,ortholog_one2one
LOC4805262,Gr58b,FBgn0041238,1,ortholog_one2one
LOC4801448,Wdr37,FBgn0038617,1,ortholog_one2many
LOC6898004,CG31296,FBgn0051296,0,ortholog_one2many
LOC4803914,Tret1-1,FBgn0050035,1,ortholog_one2one
LOC117183964,Or22b,FBgn0026397,1,ortholog_many2many
LOC117183964,Or22a,FBgn0026398,1,ortholog_many2many
LOC4813468,Jon65Ai,FBgn0035667,1,ortholog_one2one
LOC4800493,ppk30,FBgn0039677,1,ortholog_one2one
LOC6897476,lovit,FBgn0267429,0,ortholog_one2one
LOC4816174,CG31886,FBgn0032079,1,ortholog_one2one
LOC4813394,Tdrd3,FBgn0036450,1,ortholog_one2one
LOC4816403,bgm,FBgn0027348,1,ortholog_one2one
LOC4800983,CG6678,FBgn0038917,1,ortholog_one2one
LOC4817876,CG13992,FBgn0031756,1,ortholog_one2one
LOC6898205,Gr59a,FBgn0045483,0,ortholog_one2many
LOC4818186,Coq3,FBgn0032922,1,ortholog_one2one
LOC4816641,Col4a1,FBgn0000299,1,ortholog_one2one
LOC4818071,Obp28a,FBgn0011283,0,ortholog_one2one
LOC4802419,ymp,FBgn0261287,1,ortholog_one2one
LOC4815394,Ag5r,FBgn0015010,1,ortholog_one2one
LOC4815553,TwdlX,FBgn0052571,1,ortholog_one2one
LOC6896888,CG1607,FBgn0039844,1,ortholog_one2one
LOC4803248,CG14280,FBgn0038695,1,ortholog_one2one
LOC6900549,Scsalpha1,FBgn0004888,1,ortholog_one2one
LOC4800328,5-HT7,FBgn0004573,1,ortholog_one2one
LOC4814377,CG2147,FBgn0030025,1,ortholog_one2one
LOC4812240,CG9449,FBgn0036875,1,ortholog_one2one
LOC6902198,CG34325,FBgn0085354,1,ortholog_one2one
LOC4816669,CG10949,FBgn0032858,1,ortholog_one2one
LOC4812137,l(3)72Dp,FBgn0263607,1,ortholog_one2one
LOC4804908,Rpe,FBgn0050499,1,ortholog_one2one
LOC4816521,Prosalpha6T,FBgn0032492,1,ortholog_one2many
LOC6899940,msl-2,FBgn0005616,0,ortholog_one2many
LOC4814043,CG12093,FBgn0035372,1,ortholog_one2one
LOC4801082,Moca-cyp,FBgn0039581,1,ortholog_one2one
LOC4802233,SppL,FBgn0039381,1,ortholog_one2one
LOC4812018,CG13071,FBgn0036585,1,ortholog_one2one
LOC4812820,CG7330,FBgn0036780,1,ortholog_one2one
LOC4804462,CG10384,FBgn0034731,1,ortholog_one2one
LOC4812609,Pop2,FBgn0036239,0,ortholog_one2one
LOC4802047,Atg17,FBgn0037363,1,ortholog_one2one
LOC4814104,Cypl,FBgn0035141,1,ortholog_one2one
LOC4803756,edl,FBgn0023214,1,ortholog_one2one
LOC6900220,CG14613,FBgn0031188,0,ortholog_one2many
LOC4813250,CG32191,FBgn0052191,1,ortholog_one2one
LOC117185609,His2A:CG33835,FBgn0053835,1,ortholog_one2many
LOC117185609,His2A:CG33823,FBgn0053823,1,ortholog_one2many
LOC4804777,Arf6,FBgn0013750,0,ortholog_one2one
LOC4803476,Spn43Aa,FBgn0024294,1,ortholog_one2one
LOC4805274,CG11474,FBgn0034688,1,ortholog_one2one
LOC4805491,RpL23,FBgn0010078,1,ortholog_one2one
LOC4800768,CAH7,FBgn0037788,1,ortholog_one2one
LOC4814242,CG16989,FBgn0025621,1,ortholog_one2many
LOC4801174,CG3348,FBgn0040609,1,ortholog_one2one
LOC4817424,Etl1,FBgn0032157,1,ortholog_one2one
LOC4817718,Pvf2,FBgn0031888,1,ortholog_one2one
LOC4813821,CG32202,FBgn0052202,1,ortholog_one2one
LOC4803677,CG43316,FBgn0263021,1,ortholog_one2one
LOC4816806,CG17264,FBgn0031490,1,ortholog_one2one
LOC4804731,Cpr47Ea,FBgn0033597,1,ortholog_one2one
LOC4815432,peb,FBgn0003053,0,ortholog_one2one
LOC4814155,CG10163,FBgn0035697,1,ortholog_one2one
LOC6901280,CG14420,FBgn0029643,1,ortholog_one2one
LOC4817139,Acbp1,FBgn0031992,1,ortholog_one2one
LOC4801764,eIF4EHP,FBgn0053100,1,ortholog_one2one
LOC4815170,Inx5,FBgn0030989,1,ortholog_one2one
LOC4818158,CG9117,FBgn0031766,1,ortholog_one2one
LOC6901561,CG11590,FBgn0030545,0,ortholog_one2one
LOC4804770,CG18371,FBgn0033893,0,ortholog_one2one
LOC4803047,CG31437,FBgn0051437,1,ortholog_one2one
LOC26533807,CG42471,FBgn0259961,0,ortholog_one2one
LOC4800982,CG17819,FBgn0038915,1,ortholog_one2one
LOC4812189,CG9951,FBgn0036671,1,ortholog_one2one
LOC6901056,btd,FBgn0000233,1,ortholog_one2one
LOC6903974,NO66,FBgn0266570,0,ortholog_one2many
LOC4813991,Doc3,FBgn0035954,1,ortholog_one2one
LOC6897243,Fkbp39,FBgn0013269,1,ortholog_one2one
LOC4801027,Rfx,FBgn0020379,1,ortholog_one2one
LOC5495506,Wdr62,FBgn0031374,1,ortholog_one2one
LOC4800626,CheB98a,FBgn0261289,1,ortholog_one2one
LOC26533386,bsk,FBgn0000229,0,ortholog_one2one
LOC4803905,E(Pc),FBgn0000581,1,ortholog_one2one
LOC4801956,how,FBgn0264491,0,ortholog_one2one
LOC6898347,Cap-G,FBgn0259876,1,ortholog_one2one
LOC4817120,CG3407,FBgn0031573,1,ortholog_one2one
LOC6900881,CG33288,FBgn0053288,1,ortholog_one2one
LOC4800970,Gr93d,FBgn0045468,1,ortholog_one2many
LOC4800970,Gr92a,FBgn0045471,0,ortholog_one2many
LOC4817776,Wdr81,FBgn0032395,1,ortholog_one2one
LOC6901445,mei-41,FBgn0004367,0,ortholog_one2one
LOC6899753,Haspin,FBgn0046706,0,ortholog_one2one
LOC4804156,CG10914,FBgn0034307,1,ortholog_one2one
LOC4802054,CG2100,FBgn0037369,1,ortholog_one2one
LOC4804147,CG8298,FBgn0033673,1,ortholog_one2one
LOC4813934,CG7083,FBgn0035877,1,ortholog_one2one
LOC4812693,CG8329,FBgn0036022,1,ortholog_one2many
LOC4816124,CG9541,FBgn0032083,1,ortholog_one2one
LOC6901139,CG43867,FBgn0264449,1,ortholog_one2one
LOC4817586,Vps53,FBgn0031598,1,ortholog_one2one
LOC117184948,Snp,FBgn0265192,0,ortholog_one2many
LOC4814983,kirre,FBgn0028369,0,ortholog_one2one
LOC4815041,CG8206,FBgn0030679,0,ortholog_one2one
LOC4802332,blp,FBgn0038387,1,ortholog_one2one
LOC4814063,dos,FBgn0016794,1,ortholog_one2one
LOC4801060,jvl,FBgn0263929,1,ortholog_one2one
LOC6899810,Cpr97Ea,FBgn0039480,1,ortholog_one2one
LOC6900916,AhcyL1,FBgn0035371,1,ortholog_one2one
LOC4804983,Cyp6a9,FBgn0013771,1,ortholog_one2many
LOC4804983,Cyp6a21,FBgn0288232,1,ortholog_one2many
LOC6897645,mRpL47,FBgn0014023,1,ortholog_one2one
LOC6900794,CG7402,FBgn0036768,1,ortholog_one2one
LOC6897372,CG32971,FBgn0052971,0,ortholog_many2many
LOC6897372,MED22,FBgn0040339,0,ortholog_many2many
LOC4815088,Taf8,FBgn0022724,1,ortholog_one2one
LOC26532494,CG34222,FBgn0250822,1,ortholog_one2one
LOC4815841,Ir11a,FBgn0030385,0,ortholog_one2one
LOC117183163,tbc,FBgn0052506,1,ortholog_one2one
