Gene stable ID,"Drosophila pseudoobscura (Fruit fly, MV2-25) gene stable ID","Drosophila pseudoobscura (Fruit fly, MV2-25) orthology confidence [0 low, 1 high]","Drosophila pseudoobscura (Fruit fly, MV2-25) homology type",Gene name
FBgn0033542,LOC4805326,1,ortholog_one2one,CAH13
FBgn0263079,LOC4816910,1,ortholog_one2one,CG43338
FBgn0038692,LOC4803245,1,ortholog_one2one,Polr2M
FBgn0028858,LOC4816478,0,ortholog_one2one,CG10839
FBgn0038578,LOC4803179,1,ortholog_one2one,MED17
FBgn0035756,LOC4812286,1,ortholog_one2one,unc-13-4A
FBgn0037482,LOC4802929,1,ortholog_one2one,CG10055
FBgn0051634,LOC4816183,1,ortholog_one2one,Oatp26F
FBgn0259917,LOC13036506,1,ortholog_one2one,CG42446
FBgn0037446,LOC4802290,1,ortholog_one2one,Zif
FBgn0038530,LOC4802684,0,ortholog_one2one,AttD
FBgn0020930,LOC4805461,0,ortholog_one2one,Dgkepsilon
FBgn0002567,LOC4805183,1,ortholog_one2one,Rab32
FBgn0036059,LOC26534298,1,ortholog_one2one,nudE
FBgn0260453,LOC4816483,1,ortholog_one2many,CG17140
FBgn0010113,LOC6896726,1,ortholog_one2one,heca
FBgn0086906,LOC6900857,1,ortholog_one2one,sls
FBgn0020378,LOC4814256,1,ortholog_one2one,Sp1
FBgn0016070,LOC4813986,1,ortholog_one2one,smg
FBgn0015570,LOC4802964,1,ortholog_one2one,alpha-Est2
FBgn0259938,LOC4801026,1,ortholog_one2one,cwo
FBgn0026250,LOC4802382,1,ortholog_one2one,eIF1A
FBgn0038109,LOC4801408,1,ortholog_one2one,CG11656
FBgn0015765,LOC6897337,1,ortholog_one2one,p38a
FBgn0033609,LOC4804745,1,ortholog_one2one,Fbl6
FBgn0038198,LOC4801640,1,ortholog_one2one,Npc2b
FBgn0030991,LOC4815340,1,ortholog_one2one,CG7453
FBgn0260965,LOC6900833,1,ortholog_one2one,CG42588
FBgn0032780,LOC4816388,1,ortholog_one2one,CG13085
FBgn0001967,LOC4816396,1,ortholog_one2one,NimC3
FBgn0036352,LOC4813839,1,ortholog_one2one,CG14110
FBgn0023130,LOC4816037,1,ortholog_one2one,a6
FBgn0051184,LOC6903902,1,ortholog_one2many,LSm3
FBgn0051184,LOC4801753,1,ortholog_one2many,LSm3
FBgn0029152,LOC4813957,0,ortholog_one2many,Mkrn1
FBgn0036567,LOC4813781,1,ortholog_one2one,CG13074
FBgn0030932,LOC4814339,1,ortholog_one2one,Ggt-1
FBgn0031068,LOC4815040,1,ortholog_one2one,Alr
FBgn0033763,LOC4803380,1,ortholog_one2one,CG8646
FBgn0000024,LOC4801388,1,ortholog_one2one,Ace
FBgn0035907,LOC4812798,1,ortholog_one2one,GstO1
FBgn0033371,LOC4804572,1,ortholog_one2one,CNT1
FBgn0260436,LOC6898949,1,ortholog_one2one,CG42531
FBgn0005640,LOC4812116,1,ortholog_one2one,Eip63E
FBgn0037293,LOC4802501,0,ortholog_one2one,RabGGTa
FBgn0037515,LOC6897873,1,ortholog_one2one,Sp7
FBgn0033904,LOC4805289,0,ortholog_one2one,CG18327
FBgn0040929,LOC4814218,0,ortholog_one2one,CG12659
FBgn0287587,LOC6900759,0,ortholog_one2one,CG46457
FBgn0003380,LOC6901448,0,ortholog_one2one,Sh
FBgn0038208,LOC6897281,0,ortholog_one2many,CG14355
FBgn0038208,LOC6897413,0,ortholog_one2many,CG14355
FBgn0038208,LOC6897282,0,ortholog_one2many,CG14355
FBgn0030004,LOC4814963,1,ortholog_one2one,CG10958
FBgn0262592,LOC6900686,1,ortholog_one2one,CG43127
FBgn0038258,LOC4801685,0,ortholog_one2many,CG7362
FBgn0053680,LOC6898567,1,ortholog_one2one,Jhbp10
FBgn0039280,LOC4802118,1,ortholog_one2one,Mocs2B
FBgn0003865,LOC4814519,1,ortholog_one2one,tsg
FBgn0035294,LOC4813679,1,ortholog_one2one,Mfap1
FBgn0024182,LOC6901907,1,ortholog_one2one,waw
FBgn0086444,LOC4811694,1,ortholog_one2one,l(2)37Cb
FBgn0031808,LOC4816239,1,ortholog_one2one,Nepl5
FBgn0005672,LOC6902390,1,ortholog_one2one,spi
FBgn0033081,LOC4805457,1,ortholog_one2one,geminin
FBgn0032172,LOC4817345,1,ortholog_one2one,CG5850
FBgn0025624,LOC4814747,0,ortholog_one2one,CG4025
FBgn0266083,LOC4805630,1,ortholog_one2one,ocm
FBgn0030837,LOC4815216,1,ortholog_one2one,CG8661
FBgn0265052,LOC4804536,1,ortholog_one2one,St3
FBgn0033086,LOC4803421,1,ortholog_one2one,CG9410
FBgn0033469,LOC117183241,0,ortholog_one2many,CG12133
FBgn0050458,LOC6898922,1,ortholog_one2one,CG30458
FBgn0036871,LOC6900259,0,ortholog_many2many,CG14096
FBgn0036871,LOC26533203,0,ortholog_many2many,CG14096
FBgn0036871,LOC6900257,0,ortholog_many2many,CG14096
FBgn0036871,LOC117184835,0,ortholog_many2many,CG14096
FBgn0036871,LOC6900258,0,ortholog_many2many,CG14096
FBgn0036871,LOC117184834,0,ortholog_many2many,CG14096
FBgn0036871,LOC26532152,0,ortholog_many2many,CG14096
FBgn0036871,LOC117183194,0,ortholog_many2many,CG14096
FBgn0262739,LOC4804375,1,ortholog_one2one,AGO1
FBgn0003744,LOC4813412,1,ortholog_one2one,trc
FBgn0039172,LOC4801793,0,ortholog_one2one,Spase22-23
FBgn0051815,LOC4817501,1,ortholog_one2one,CG31815
FBgn0032666,LOC4817652,1,ortholog_one2one,CG5758
FBgn0030574,LOC4814478,1,ortholog_one2one,sbm
FBgn0034583,LOC4805525,1,ortholog_one2one,CG10527
FBgn0034972,LOC4804318,1,ortholog_one2one,CG10339
FBgn0026386,LOC4804730,1,ortholog_one2one,Or47a
FBgn0036891,LOC4812396,1,ortholog_one2one,CG9372
FBgn0032597,LOC4816827,1,ortholog_one2one,Nubp1
FBgn0015372,LOC4804470,1,ortholog_one2one,RabX1
FBgn0029840,LOC4814522,1,ortholog_one2one,raptor
FBgn0037661,LOC4802632,1,ortholog_one2one,Ada
FBgn0036007,LOC4812542,1,ortholog_one2one,path
FBgn0040347,LOC4814361,1,ortholog_one2one,mus81
FBgn0031613,LOC6899211,0,ortholog_one2one,HP6
FBgn0003701,LOC4805385,1,ortholog_one2one,thr
FBgn0283525,LOC4817603,1,ortholog_one2one,l(2)10685
FBgn0023001,LOC4813173,1,ortholog_one2one,melt
FBgn0032371,LOC4817244,1,ortholog_one2one,CG4983
FBgn0264291,LOC4801050,1,ortholog_one2one,Det
FBgn0038461,LOC4802085,1,ortholog_one2many,EMC2B
FBgn0032482,LOC6902643,1,ortholog_one2one,Pect
FBgn0036990,LOC4812275,1,ortholog_one2one,mRpL15
FBgn0037225,LOC4802765,1,ortholog_one2one,TwdlG
FBgn0038108,LOC4801409,0,ortholog_one2one,CG7518
FBgn0031287,LOC4817115,1,ortholog_one2one,CG4291
FBgn0037826,LOC6897978,1,ortholog_many2many,CG14689
FBgn0037826,LOC6897977,1,ortholog_many2many,CG14689
FBgn0037826,LOC4803229,1,ortholog_many2many,CG14689
FBgn0041224,LOC4801124,1,ortholog_one2one,Gr97a
FBgn0029879,LOC6901845,1,ortholog_one2one,APC7
FBgn0035016,LOC4805590,1,ortholog_one2one,CG4612
FBgn0028746,LOC4814985,1,ortholog_one2one,CG18508
FBgn0050467,LOC4804867,1,ortholog_one2one,CG30467
FBgn0031974,LOC26532675,1,ortholog_one2one,CG12560
FBgn0030506,LOC4814214,1,ortholog_one2one,DNAlig4
FBgn0002924,LOC4801966,1,ortholog_one2one,ncd
FBgn0038957,LOC4801680,1,ortholog_one2one,CG7059
FBgn0261383,LOC4814378,1,ortholog_one2one,IntS6
FBgn0037756,LOC4801500,1,ortholog_one2one,CG8507
FBgn0034863,LOC6898497,1,ortholog_one2one,SkpF
FBgn0052476,LOC4812560,1,ortholog_one2one,mthl14
FBgn0030052,LOC4814644,0,ortholog_one2one,CG12065
FBgn0036796,LOC6900824,1,ortholog_one2many,CG18231
FBgn0086608,LOC6897776,1,ortholog_one2one,CG34112
FBgn0086711,LOC6903466,1,ortholog_one2one,mol
FBgn0264340,LOC6903381,1,ortholog_one2one,CG43796
FBgn0028527,LOC4818124,1,ortholog_one2one,CG18507
FBgn0040963,LOC4816257,1,ortholog_one2one,CG18662
FBgn0036319,LOC4812764,1,ortholog_one2one,Ent3
FBgn0030293,LOC6901499,1,ortholog_one2one,CG1737
FBgn0085313,LOC6897350,1,ortholog_one2one,CG34284
FBgn0264979,LOC4817394,1,ortholog_one2one,CG4267
FBgn0030524,LOC4815815,0,ortholog_one2many,CG10993
FBgn0001084,LOC4817938,1,ortholog_one2one,fy
FBgn0261596,LOC4804222,1,ortholog_one2one,RpS24
FBgn0034350,LOC4804818,1,ortholog_one2one,Lamtor2
FBgn0037690,LOC4800595,1,ortholog_one2one,Task7
FBgn0259113,LOC4802694,1,ortholog_one2one,PolA1
FBgn0034553,LOC4804407,1,ortholog_one2one,CG9993
FBgn0042105,LOC6897876,1,ortholog_one2one,CG18748
FBgn0037125,LOC4812855,1,ortholog_one2one,CG14573
FBgn0020386,LOC6899962,1,ortholog_one2one,Pdk1
FBgn0035164,LOC4813916,1,ortholog_one2one,CG13901
FBgn0004649,LOC4814705,1,ortholog_one2one,yl
FBgn0031896,LOC4817780,1,ortholog_one2one,CG4502
FBgn0026876,LOC4815869,1,ortholog_one2one,CG11403
FBgn0032264,LOC4816673,1,ortholog_one2one,Lip4
FBgn0039602,LOC4800622,1,ortholog_one2one,CG1647
FBgn0020765,LOC4813244,1,ortholog_one2one,Acp65Aa
FBgn0025388,LOC6901802,1,ortholog_one2many,Alms1a
FBgn0050011,LOC6898404,1,ortholog_one2one,gem
FBgn0004913,LOC4802510,1,ortholog_one2one,Gnf1
FBgn0034352,LOC4804823,1,ortholog_one2one,Dnaaf3
FBgn0264005,LOC13036333,1,ortholog_one2one,Hmx
FBgn0265356,LOC4804067,1,ortholog_one2one,tn
FBgn0039159,LOC4801782,1,ortholog_one2one,mRpS24
FBgn0037759,LOC4801496,1,ortholog_one2one,CG8526
FBgn0046879,LOC6898716,1,ortholog_one2one,Obp56c
FBgn0030753,LOC4814926,1,ortholog_one2one,rngo
FBgn0030812,LOC6901206,1,ortholog_one2one,wcy
FBgn0037758,LOC4801497,1,ortholog_one2one,CG9467
FBgn0039073,LOC6896745,1,ortholog_one2one,CG4408
FBgn0051092,LOC4802664,1,ortholog_one2one,LpR2
FBgn0038943,LOC4801475,1,ortholog_one2one,CG5391
FBgn0085280,LOC6900503,1,ortholog_one2one,CG34251
FBgn0265784,LOC6901018,1,ortholog_one2one,CrebB
FBgn0020910,LOC4803147,1,ortholog_one2one,RpL3
FBgn0003448,LOC4816511,1,ortholog_one2one,sna
FBgn0035888,LOC4813943,1,ortholog_one2one,CG7120
FBgn0029629,LOC4815012,1,ortholog_one2one,eIF3g1
FBgn0024732,LOC4804356,1,ortholog_one2one,Drep1
FBgn0260233,LOC6900369,1,ortholog_one2one,CG42507
FBgn0039258,LOC4801371,1,ortholog_one2one,beta4GalT7
FBgn0031080,LOC4814988,1,ortholog_one2one,CG12655
FBgn0037387,LOC4801931,1,ortholog_one2one,CG1213
FBgn0033868,LOC4805161,1,ortholog_one2one,S-Lap7
FBgn0039254,LOC6897161,1,ortholog_one2one,Nmnat
FBgn0051948,LOC6897966,0,ortholog_one2many,CG31948
FBgn0039342,LOC6901231,0,ortholog_one2one,CG5107
FBgn0051216,LOC6897992,1,ortholog_one2one,Naam
FBgn0035904,LOC6900705,1,ortholog_one2one,GstO3
FBgn0022985,LOC4804457,1,ortholog_one2one,qkr58E-2
FBgn0039098,LOC4800560,1,ortholog_one2one,GILT3
FBgn0053907,LOC117183563,1,ortholog_one2many,His4:CG33907
FBgn0033866,LOC4805163,1,ortholog_one2one,CG6280
FBgn0053641,LOC6903432,1,ortholog_one2many,CG33641
FBgn0263602,LOC4813817,1,ortholog_one2one,Tasp1
FBgn0004581,LOC4803505,1,ortholog_one2one,bgcn
FBgn0040353,LOC4814940,1,ortholog_one2one,CG14417
FBgn0262782,LOC117184251,0,ortholog_one2one,Mdh1
FBgn0085223,LOC6898329,1,ortholog_one2one,CG34194
FBgn0052302,LOC4813651,1,ortholog_one2one,CG32302
FBgn0030803,LOC4814191,0,ortholog_one2one,CG4880
FBgn0039013,LOC4800938,1,ortholog_one2one,RNF220
FBgn0031942,LOC4817432,1,ortholog_one2one,CG7203
FBgn0052986,LOC6902366,1,ortholog_one2one,CG32986
FBgn0027657,LOC4802325,1,ortholog_one2one,glob1
FBgn0259203,LOC6900082,1,ortholog_one2one,CG42307
FBgn0051760,LOC4817323,0,ortholog_one2one,CG31760
FBgn0031635,LOC4817477,1,ortholog_one2one,tank
FBgn0263048,LOC4801682,1,ortholog_one2one,Gpdh3
FBgn0010391,LOC4815407,1,ortholog_one2one,SrpRalpha
FBgn0035343,LOC4812900,1,ortholog_one2one,CG16762
FBgn0036040,LOC4813372,1,ortholog_one2one,CG6749
FBgn0010328,LOC4801244,1,ortholog_one2one,woc
FBgn0041243,LOC4803495,1,ortholog_one2one,Gr43a
FBgn0023458,LOC4814631,1,ortholog_one2one,Rbcn-3A
FBgn0034914,LOC117184111,0,ortholog_one2many,CG5554
FBgn0034914,LOC4803397,1,ortholog_one2many,CG5554
FBgn0037090,LOC4812620,1,ortholog_one2one,Est-Q
FBgn0085417,LOC4801953,1,ortholog_one2one,natalisin
FBgn0023530,LOC4815564,1,ortholog_one2one,CG3740
FBgn0034390,LOC4803741,1,ortholog_one2one,CG15093
FBgn0015024,LOC4816062,1,ortholog_one2one,CkIalpha
FBgn0053474,LOC4801225,0,ortholog_one2many,CG33474
FBgn0027836,LOC4804250,0,ortholog_one2one,Dgp-1
FBgn0037489,LOC4802936,1,ortholog_one2one,Noc3
FBgn0023395,LOC6900846,0,ortholog_one2many,Chd3
FBgn0041723,LOC6903314,0,ortholog_one2one,rho-5
FBgn0086686,LOC4801363,1,ortholog_one2one,l(3)L1231
FBgn0002936,LOC4817777,1,ortholog_one2one,ninaA
FBgn0031459,LOC4816760,1,ortholog_one2one,HINT1
FBgn0033431,LOC4805115,1,ortholog_one2one,CG1827
FBgn0028866,LOC6899119,0,ortholog_one2many,CG18420
FBgn0053513,LOC4815534,1,ortholog_one2one,Nmdar2
FBgn0040337,LOC6901138,0,ortholog_one2one,CG3021
FBgn0031148,LOC4814369,1,ortholog_one2one,Cbs
FBgn0025720,LOC6898501,1,ortholog_one2one,Ate1
FBgn0002576,LOC6902248,1,ortholog_one2one,lz
FBgn0263930,LOC4812700,1,ortholog_one2one,dally
FBgn0019960,LOC6896986,1,ortholog_one2one,Mitofilin
FBgn0032729,LOC4816926,1,ortholog_one2one,L2HGDH
FBgn0038114,LOC4801400,1,ortholog_one2one,CG11670
FBgn0035656,LOC4813474,1,ortholog_one2one,CG10479
FBgn0250848,LOC4813615,1,ortholog_one2one,CtsK1
FBgn0038609,LOC4801454,1,ortholog_one2one,Nup43
FBgn0028703,LOC4816164,1,ortholog_one2one,Nhe3
FBgn0051343,LOC4800954,1,ortholog_one2one,CG31343
FBgn0052026,LOC4812701,1,ortholog_one2one,CG32026
FBgn0000575,LOC4812061,1,ortholog_one2one,emc
FBgn0015776,LOC4817934,1,ortholog_one2many,nrv1
FBgn0015776,LOC6902010,0,ortholog_one2many,nrv1
FBgn0035035,LOC4805441,1,ortholog_one2one,Samtor
FBgn0259099,LOC4813631,1,ortholog_one2one,DCX-EMAP
FBgn0038511,LOC4801198,0,ortholog_one2one,cysu
FBgn0004512,LOC4804040,1,ortholog_one2one,Mdr49
FBgn0259935,LOC6900390,1,ortholog_one2one,CG42458
FBgn0053100,LOC4801764,1,ortholog_one2one,eIF4EHP
FBgn0025809,LOC4811743,0,ortholog_one2one,Paf-AHalpha
FBgn0259745,LOC4804924,1,ortholog_one2one,wech
FBgn0001108,LOC4813342,1,ortholog_one2one,DCTN1-p150
FBgn0035398,LOC4812499,1,ortholog_one2one,Cht7
FBgn0052056,LOC4813862,1,ortholog_one2one,scramb1
FBgn0050390,LOC4803772,1,ortholog_one2one,Sgf29
FBgn0085399,LOC6898850,1,ortholog_one2one,CG34370
FBgn0033564,LOC6898686,1,ortholog_one2one,Pex6
FBgn0087021,LOC4801418,1,ortholog_one2one,Spc25
FBgn0284253,LOC4816912,1,ortholog_one2one,LeuRS
FBgn0021875,LOC4804329,1,ortholog_one2one,Zfrp8
FBgn0040755,LOC6901700,0,ortholog_one2one,CG17580
FBgn0036356,LOC6900218,1,ortholog_one2one,CG10222
FBgn0259219,LOC4803335,1,ortholog_one2one,CG42319
FBgn0032023,LOC4817170,1,ortholog_one2one,witty
FBgn0004638,LOC4804385,1,ortholog_one2one,drk
FBgn0035083,LOC4803555,1,ortholog_one2one,Tina-1
FBgn0041605,LOC4802758,1,ortholog_one2one,cpx
FBgn0035511,LOC6900303,1,ortholog_one2one,Cpr64Ab
FBgn0261854,LOC4804990,1,ortholog_one2one,aPKC
FBgn0032636,LOC4816985,1,ortholog_one2one,CG5043
FBgn0011207,LOC4817207,1,ortholog_one2one,pelo
FBgn0259192,LOC4817537,1,ortholog_one2one,CG42296
FBgn0262354,LOC117184152,1,ortholog_one2one,CG43052
FBgn0032450,LOC4816482,1,ortholog_one2one,CG5776
FBgn0052201,LOC6900824,1,ortholog_one2many,CG32201
FBgn0262733,LOC4812625,1,ortholog_one2one,Src64B
FBgn0031111,LOC4816057,1,ortholog_one2one,Obp19c
FBgn0026262,LOC4811748,1,ortholog_one2one,Taf3
FBgn0031713,LOC4818009,1,ortholog_one2one,Coq6
FBgn0011708,LOC4817715,1,ortholog_one2one,Syx5
FBgn0013732,LOC6898973,0,ortholog_one2one,sced
FBgn0038260,LOC4801063,1,ortholog_one2one,CG14855
FBgn0028292,LOC4816097,1,ortholog_one2one,ric8a
FBgn0032986,LOC4816430,0,ortholog_one2one,Nubpl
FBgn0037688,LOC4800598,1,ortholog_one2one,CG9356
FBgn0034106,LOC6903295,0,ortholog_one2one,CG9068
FBgn0031401,LOC4817052,1,ortholog_one2one,papi
FBgn0051636,LOC4816135,1,ortholog_one2one,CG31636
FBgn0037836,LOC117184151,0,ortholog_one2many,CG14692
FBgn0037836,LOC6897457,0,ortholog_one2many,CG14692
FBgn0053834,LOC117183568,1,ortholog_many2many,His1:CG33834
FBgn0053834,LOC117185631,1,ortholog_many2many,His1:CG33834
FBgn0053834,LOC26534267,1,ortholog_many2many,His1:CG33834
FBgn0053834,LOC117183621,1,ortholog_many2many,His1:CG33834
FBgn0053834,LOC117185633,0,ortholog_many2many,His1:CG33834
FBgn0053834,LOC117185630,0,ortholog_many2many,His1:CG33834
FBgn0053834,LOC117185606,1,ortholog_many2many,His1:CG33834
FBgn0053834,LOC117185608,0,ortholog_many2many,His1:CG33834
FBgn0053834,LOC117185600,1,ortholog_many2many,His1:CG33834
FBgn0053834,LOC26532116,0,ortholog_many2many,His1:CG33834
FBgn0053834,LOC26533245,1,ortholog_many2many,His1:CG33834
FBgn0053834,LOC117185634,0,ortholog_many2many,His1:CG33834
FBgn0053834,LOC117185607,1,ortholog_many2many,His1:CG33834
FBgn0053834,LOC26532398,0,ortholog_many2many,His1:CG33834
FBgn0053834,LOC117183574,0,ortholog_many2many,His1:CG33834
FBgn0038398,LOC4802884,1,ortholog_one2one,sxe2
FBgn0085265,LOC6898811,1,ortholog_one2one,CG34236
FBgn0034485,LOC4801314,0,ortholog_many2many,CG11099
FBgn0038139,LOC4801275,1,ortholog_one2one,PK2-R2
FBgn0034354,LOC4804805,1,ortholog_one2one,GstE11
FBgn0050476,LOC4803985,1,ortholog_one2one,ave
FBgn0033815,LOC4803541,1,ortholog_one2one,CG4676
FBgn0038312,LOC4803099,1,ortholog_one2one,Zip88E
FBgn0263030,LOC26533240,1,ortholog_one2one,CG43325
FBgn0014006,LOC4802903,1,ortholog_one2one,Ask1
FBgn0265177,LOC6898276,1,ortholog_one2one,CG44242
FBgn0015271,LOC4816621,1,ortholog_one2one,Orc5
FBgn0039969,LOC4811689,0,ortholog_one2one,Fis1
FBgn0014028,LOC4803411,1,ortholog_one2one,SdhB
FBgn0086675,LOC6901103,1,ortholog_one2one,fne
FBgn0033448,LOC4804365,1,ortholog_one2one,hebe
FBgn0051910,LOC4818168,1,ortholog_one2one,CG31910
FBgn0032407,LOC4817788,1,ortholog_one2one,Pex19
FBgn0013275,LOC6896929,0,ortholog_many2many,Hsp70Aa
FBgn0013275,LOC4800844,0,ortholog_many2many,Hsp70Aa
FBgn0041623,LOC6898197,0,ortholog_many2many,Or65c
FBgn0041623,LOC6898199,0,ortholog_many2many,Or65c
FBgn0041623,LOC6898198,0,ortholog_many2many,Or65c
FBgn0041623,LOC6898196,0,ortholog_many2many,Or65c
FBgn0041623,LOC4814064,1,ortholog_many2many,Or65c
FBgn0034152,LOC4805679,1,ortholog_one2one,Acp53C14a
FBgn0040651,LOC4815960,1,ortholog_one2one,CG15458
FBgn0032478,LOC4816489,1,ortholog_one2one,Rsph1
FBgn0035445,LOC4812223,1,ortholog_one2one,Ids
FBgn0037126,LOC4812854,1,ortholog_one2many,CG14567
FBgn0003124,LOC6903594,0,ortholog_one2many,polo
FBgn0003124,LOC4812761,1,ortholog_one2many,polo
FBgn0003124,LOC6902946,0,ortholog_one2many,polo
FBgn0037217,LOC4802774,1,ortholog_one2one,CG14636
FBgn0001125,LOC4817530,1,ortholog_one2one,Got2
FBgn0012034,LOC4813796,1,ortholog_one2one,AcCoAS
FBgn0003896,LOC4817289,1,ortholog_one2one,tup
FBgn0261285,LOC4801007,1,ortholog_one2one,Ppcs
FBgn0054038,LOC6898564,1,ortholog_one2one,CG34038
FBgn0026268,LOC4814777,1,ortholog_one2one,Antdh
FBgn0032312,LOC4811729,1,ortholog_one2one,CG14071
FBgn0001174,LOC4817641,1,ortholog_one2one,halo
FBgn0288733,LOC4815815,0,ortholog_one2many,CG46508
FBgn0037621,LOC4803004,1,ortholog_one2one,M1BP
FBgn0036369,LOC4812031,1,ortholog_one2one,CG10089
FBgn0038952,LOC4801685,1,ortholog_one2many,CG7069
FBgn0003139,LOC4815759,1,ortholog_one2one,PpV
FBgn0031247,LOC4817835,1,ortholog_one2one,CG11562
FBgn0032262,LOC4816723,1,ortholog_one2one,CG7384
FBgn0259193,LOC13036366,1,ortholog_one2one,Ir94d
FBgn0038815,LOC6896949,1,ortholog_one2one,CG5466
FBgn0033593,LOC4804727,1,ortholog_one2one,Listericin
FBgn0037802,LOC26533200,0,ortholog_one2one,Sirt6
FBgn0028499,LOC4803182,1,ortholog_one2one,CG7985
FBgn0038694,LOC4803247,1,ortholog_one2one,CG5217
FBgn0031936,LOC6902826,1,ortholog_one2many,CG13794
FBgn0061469,LOC4813296,1,ortholog_one2one,Ube3a
FBgn0263251,LOC26534411,1,ortholog_one2one,vnc
FBgn0030495,LOC4814970,1,ortholog_one2one,CG11816
FBgn0039620,LOC4801606,1,ortholog_one2one,wat
FBgn0034058,LOC4805661,1,ortholog_one2one,Pex11ab
FBgn0036610,LOC6900022,1,ortholog_one2one,CG13058
FBgn0267972,LOC4817526,1,ortholog_one2one,Der-1
FBgn0039425,LOC4802179,1,ortholog_one2one,Ald2
FBgn0032521,LOC4817826,1,ortholog_one2one,CG7110
FBgn0022097,LOC4804869,1,ortholog_one2one,Vha36-1
FBgn0259178,LOC4802125,1,ortholog_one2one,5PtaseI
FBgn0038752,LOC4803082,1,ortholog_one2one,CG4462
FBgn0037521,LOC4802978,1,ortholog_one2one,CG2993
FBgn0052251,LOC6900741,1,ortholog_one2one,Claspin
FBgn0259101,LOC4814589,1,ortholog_one2one,CG42249
FBgn0259175,LOC4813899,0,ortholog_one2one,ome
FBgn0024222,LOC4802889,1,ortholog_one2one,IKKbeta
FBgn0035896,LOC4813136,1,ortholog_one2one,CG6983
FBgn0037592,LOC4802642,1,ortholog_one2one,CG11737
FBgn0034867,LOC4804476,1,ortholog_one2one,CG13557
FBgn0024975,LOC6901256,1,ortholog_one2one,CG2712
FBgn0264270,LOC6902175,0,ortholog_one2one,Sxl
FBgn0037197,LOC4813240,1,ortholog_one2one,CG13239
FBgn0030638,LOC4815328,1,ortholog_one2one,CG11655
FBgn0038849,LOC4803301,1,ortholog_one2one,CG7079
FBgn0040608,LOC4800753,1,ortholog_one2one,CG14246
FBgn0029697,LOC6901131,1,ortholog_one2one,CG15570
FBgn0031132,LOC4815349,1,ortholog_one2one,CG15450
FBgn0261574,LOC26533853,1,ortholog_one2one,kug
FBgn0051414,LOC6896819,1,ortholog_one2one,Gba1b
FBgn0030431,LOC4814266,1,ortholog_one2one,Flad1
FBgn0266540,LOC117184389,1,ortholog_one2one,CG45101
FBgn0037534,LOC4802014,1,ortholog_one2one,Elovl7
FBgn0267823,LOC4805500,1,ortholog_one2one,Gmer
FBgn0001078,LOC4813256,1,ortholog_one2one,ftz-f1
FBgn0025186,LOC4805222,1,ortholog_one2one,ari-2
FBgn0004516,LOC4813307,1,ortholog_one2one,Gad1
FBgn0000606,LOC4804709,1,ortholog_one2one,eve
FBgn0033519,LOC4803207,0,ortholog_one2one,CG11825
FBgn0043884,LOC6897344,1,ortholog_one2one,mask
FBgn0053098,LOC4800819,1,ortholog_one2one,CG33098
FBgn0033638,LOC4803911,1,ortholog_one2one,atos
FBgn0031313,LOC4817609,1,ortholog_one2one,CG5080
FBgn0015803,LOC4816429,1,ortholog_one2one,RtGEF
FBgn0021825,LOC4805079,1,ortholog_one2one,DCTN2-p50
FBgn0050486,LOC6898815,1,ortholog_one2one,CG30486
FBgn0032151,LOC4817310,1,ortholog_one2one,nAChRalpha6
FBgn0004622,LOC4800283,1,ortholog_one2one,TkR99D
FBgn0015222,LOC4800396,1,ortholog_one2one,Fer1HCH
FBgn0265575,LOC4815013,1,ortholog_one2one,yin
FBgn0034242,LOC4803998,1,ortholog_one2one,CG14480
FBgn0083963,LOC6897868,1,ortholog_one2one,Nlg3
FBgn0041111,LOC4816631,1,ortholog_one2one,lilli
FBgn0032248,LOC117184174,0,ortholog_one2one,Bug22
FBgn0051644,LOC4817899,1,ortholog_one2one,COX6CL
FBgn0029870,LOC4815608,1,ortholog_one2one,Marf
FBgn0033615,LOC6898782,1,ortholog_one2one,CG7741
FBgn0036807,LOC4813033,1,ortholog_one2one,CG6893
FBgn0027794,LOC4816092,0,ortholog_one2one,Lrpprc2
FBgn0265189,LOC4801284,0,ortholog_one2one,sud1
FBgn0035124,LOC4811989,1,ortholog_one2one,ttm2
FBgn0027491,LOC4811835,0,ortholog_one2one,Cdk5alpha
FBgn0036145,LOC4813042,1,ortholog_one2one,CG7607
FBgn0044328,LOC4812906,0,ortholog_one2one,CG32052
FBgn0034104,LOC4803815,1,ortholog_one2one,CG15705
FBgn0261283,LOC4813380,1,ortholog_one2one,SREBP
FBgn0029863,LOC4815600,1,ortholog_one2one,CG3823
FBgn0259737,LOC26533090,1,ortholog_one2one,CG42391
FBgn0003719,LOC6896753,1,ortholog_one2one,tld
FBgn0015664,LOC4817351,1,ortholog_one2one,Dref
FBgn0031999,LOC4817149,1,ortholog_one2one,CG8419
FBgn0262699,LOC4815279,1,ortholog_one2one,fzr
FBgn0003145,LOC4817789,1,ortholog_one2one,prd
FBgn0031094,LOC4814680,1,ortholog_one2one,CG9578
FBgn0044046,LOC4814981,1,ortholog_one2one,Ilp7
FBgn0263831,LOC4814122,1,ortholog_one2one,Gen
FBgn0285950,LOC4803563,1,ortholog_one2one,RpL19
FBgn0040323,LOC4813283,1,ortholog_one2one,GNBP1
FBgn0052230,LOC4811790,0,ortholog_one2one,ND-MLRQ
FBgn0037323,LOC4802447,1,ortholog_one2one,CG2663
